,Unnamed: 0,id,depart,fromTaz,toTaz,route,cluster
3235,3235,107.15,1149,8,7,464@39#0 39@320#0 320@448#0,10
3236,3236,82.66,1183,6,15,581@468#0,0
3237,3237,119.46,1183,9,8,537@456#0,0
3238,3238,58.24,1184,15,13,515@470#0,0
3239,3239,60.96,1184,15,15,581@468#0,0
3240,3240,99.21,1184,8,1,520@641#0,0
3241,3241,116.73,1184,9,2,630@620#0,0
3242,3242,21.27,1186,10,9,537@456#0,0
3243,3243,111.55,1186,9,10,537@456#0,0
3244,3244,88.18,1046,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
3245,3245,114.63,1170,9,14,456@409#0,0
3246,3246,115.113,1127,9,15,520@641#0 641@471#0,13
3247,3247,110.55,1186,9,1,520@641#0,0
3248,3248,112.37,1190,9,12,537@456#0,0
3249,3249,115.114,1137,9,15,520@641#0 641@471#0,13
3250,3250,57.17,1155,15,12,47@365#0 365@511#0,7
3251,3251,37.31,1139,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
3252,3252,17.27,1186,10,2,34@36#0,2
3253,3253,98.17,1093,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
3254,3254,3.13,1142,1,13,641@471#0,0
3255,3255,103.34,1177,8,14,39@571#0,1
3256,3256,54.2,1181,14,9,409@538#0 538@456#0,26
3257,3257,104.67,1195,8,15,515@470#0,0
3258,3258,94.2,1125,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
3259,3259,113.37,1149,9,13,520@641#0 641@471#0,13
3260,3260,70.57,1194,2,14,536@461#0,0
3261,3261,60.97,1196,15,15,581@468#0,0
3262,3262,65.3,1125,15,9,471@631#0 631@640#0 640@520#0,6
3263,3263,12.22,1200,10,10,537@456#0,0
3264,3264,26.11,1200,12,14,39@320#0,1
3265,3265,36.2,1200,13,13,643@365#0,0
3266,3266,38.46,1200,13,15,470@515#0,0
3267,3267,66.57,1200,2,1,19@467#0,1
3268,3268,72.64,1200,2,2,19@467#0,1
3269,3269,77.21,1200,6,1,564@572#0,0
3270,3270,82.67,1200,6,15,581@468#0,0
3271,3271,92.26,1200,7,14,342@499#0,0
3272,3272,96.16,1200,7,7,341@498#0,0
3273,3273,100.2,1200,8,10,537@456#0,0
3274,3274,114.64,1188,9,14,456@409#0,0
3275,3275,35.1,1200,13,12,465@445#0,0
3276,3276,108.25,1201,8,8,643@365#0,0
3277,3277,120.61,1200,9,9,537@456#0,0
3278,3278,16.52,1076,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3279,3279,14.17,1093,10,13,409@78#0 78@325#0 325@540#0 540@541#0 541@448#0 448@312#0 312@512#0 512@364#0 364@363#0 363@568#0,34
3280,3280,79.9,1118,6,12,515@47#0 47@365#0 365@511#0,10
3281,3281,11.21,1146,10,1,456@483#0 483@28#0 28@520#0,10
3282,3282,50.24,1200,14,2,536@461#0,0
3283,3283,76.46,1200,2,9,620@630#0,0
3284,3284,87.2,1200,6,9,520@641#0,0
3285,3285,116.74,1200,9,2,630@620#0,0
3286,3286,16.51,1056,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3287,3287,33.25,1154,13,1,641@471#0,0
3288,3288,117.27,1201,9,6,520@641#0,0
3289,3289,37.32,1176,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
3290,3290,75.37,1190,2,8,34@33#0 33@537#0 537@456#0,3
3291,3291,15.3,1200,10,14,409@93#0,1
3292,3292,39.24,1041,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3293,3293,67.33,1200,2,10,34@36#0,2
3294,3294,16.53,1097,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3295,3295,55.29,1160,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
3296,3296,111.56,1208,9,10,537@456#0,0
3297,3297,97.19,1180,7,8,617@615#0 615@614#0 614@613#0,6
3298,3298,60.98,1209,15,15,581@468#0,0
3299,3299,119.47,1209,9,8,537@456#0,0
3300,3300,61.34,1113,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3301,3301,83.22,1132,6,2,640@520#0 520@516#0 516@23#0,11
3302,3302,98.18,1158,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
3303,3303,48.43,1210,14,14,201@558#0,0
3304,3304,16.54,1119,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3305,3305,110.56,1208,9,1,520@641#0,0
3306,3306,64.38,1211,15,8,515@470#0,0
3307,3307,104.68,1212,8,15,515@470#0,0
3308,3308,74.26,1115,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
3309,3309,115.115,1147,9,15,520@641#0 641@471#0,13
3310,3310,115.117,1167,9,15,520@641#0 641@471#0,13
3311,3311,115.116,1157,9,15,520@641#0 641@471#0,13
3312,3312,68.22,1200,2,12,34@33#0 33@537#0 537@456#0,3
3313,3313,109.27,1215,8,9,537@456#0,0
3314,3314,59.52,1121,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3315,3315,39.26,1128,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3316,3316,74.27,1158,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
3317,3317,28.7,1200,12,2,456@33#0 33@34#0,4
3318,3318,70.58,1214,2,14,536@461#0,0
3319,3319,62.26,1216,15,6,581@468#0,0
3320,3320,61.33,1080,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3321,3321,44.19,1122,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
3322,3322,63.24,1080,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
3323,3323,105.28,1201,8,2,456@33#0 33@34#0,4
3324,3324,20.23,1218,10,8,537@456#0,0
3325,3325,82.68,1218,6,15,581@468#0,0
3326,3326,86.23,1218,6,8,470@515#0,0
3327,3327,5.32,1164,1,15,641@471#0,0
3328,3328,116.75,1217,9,2,630@620#0,0
3329,3329,72.65,1219,2,2,19@467#0,1
3330,3330,85.18,1046,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
3331,3331,120.62,1220,9,9,537@456#0,0
3332,3332,83.23,1183,6,2,640@520#0 520@516#0 516@23#0,11
3333,3333,114.65,1207,9,14,456@409#0,0
3334,3334,0.2,1221,1,1,450@574#0,0
3335,3335,60.99,1221,15,15,581@468#0,0
3336,3336,49.58,1105,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3337,3337,66.58,1222,2,1,19@467#0,1
3338,3338,112.38,1222,9,12,537@456#0,0
3339,3339,51.11,1100,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
3340,3340,59.51,1100,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3341,3341,61.35,1146,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3342,3342,42.18,1223,13,8,643@365#0,0
3343,3343,13.17,1224,10,12,537@456#0,0
3344,3344,39.25,1085,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3345,3345,18.12,1138,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
3346,3346,49.59,1124,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3347,3347,103.35,1212,8,14,39@571#0,1
3348,3348,84.16,1226,6,6,432@433#0,0
3349,3349,56.22,1085,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
3350,3350,56.23,1135,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
3351,3351,38.47,1227,13,15,515@470#0,0
3352,3352,49.57,1086,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3353,3353,71.9,1106,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3354,3354,71.91,1119,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3355,3355,49.6,1143,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3356,3356,19.14,1200,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
3357,3357,45.17,1224,14,10,409@93#0,1
3358,3358,111.57,1229,9,10,537@456#0,0
3359,3359,27.15,1200,12,15,511@365#0 365@619#0 619@47#0,9
3360,3360,76.47,1227,2,9,620@630#0,0
3361,3361,21.28,1230,10,9,537@456#0,0
3362,3362,46.14,1230,14,12,39@320#0,1
3363,3363,52.14,1230,14,7,341@498#0,0
3364,3364,104.69,1230,8,15,515@470#0,0
3365,3365,69.37,1120,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
3366,3366,71.92,1131,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3367,3367,59.53,1143,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3368,3368,110.57,1229,9,1,520@641#0,0
3369,3369,89.13,1200,7,10,448@325#0 325@78#0 78@409#0,10
3370,3370,71.93,1143,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3371,3371,69.38,1150,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
3372,3372,53.21,1220,14,8,409@538#0 538@456#0,26
3373,3373,58.25,1233,15,13,515@470#0,0
3374,3374,60.1,1233,15,15,581@468#0,0
3375,3375,4.17,1113,1,14,467@452#0 452@453#1 453@401#0 401@536#0,5
3376,3376,49.61,1162,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3377,3377,115.118,1177,9,15,520@641#0 641@471#0,13
3378,3378,113.38,1180,9,13,520@641#0 641@471#0,13
3379,3379,75.38,1222,2,8,34@33#0 33@537#0 537@456#0,3
3380,3380,116.76,1233,9,2,630@620#0,0
3381,3381,119.48,1235,9,8,537@456#0,0
3382,3382,17.28,1230,10,2,34@36#0,2
3383,3383,82.69,1236,6,15,581@468#0,0
3384,3384,78.14,1120,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
3385,3385,34.17,1134,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
3386,3386,70.59,1236,2,14,536@461#0,0
3387,3387,114.66,1225,9,14,456@409#0,0
3388,3388,6.22,1238,1,2,19@467#0,1
3389,3389,40.11,1238,13,6,470@515#0,0
3390,3390,48.44,1238,14,14,342@499#0,0
3391,3391,72.66,1238,2,2,19@467#0,1
3392,3392,59.54,1165,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3393,3393,85.19,1104,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
3394,3394,71.95,1168,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3395,3395,99.22,1238,8,1,520@641#0,0
3396,3396,120.63,1240,9,9,537@456#0,0
3397,3397,115.119,1187,9,15,520@641#0 641@471#0,13
3398,3398,81.27,1118,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
3399,3399,63.25,1125,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
3400,3400,118.33,1200,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
3401,3401,67.34,1237,2,10,36@34#0,2
3402,3402,64.39,1243,15,8,470@515#0,0
3403,3403,66.59,1243,2,1,19@467#0,1
3404,3404,60.101,1246,15,15,581@468#0,0
3405,3405,78.15,1200,6,10,640@520#0 520@28#0 28@483#0 483@456#0,8
3406,3406,15.31,1240,10,14,409@93#0,1
3407,3407,117.28,1245,9,6,520@641#0,0
3408,3408,92.27,1247,7,14,342@499#0,0
3409,3409,32.9,1247,12,9,537@456#0,0
3410,3410,104.7,1248,8,15,515@470#0,0
3411,3411,108.26,1248,8,8,643@365#0,0
3412,3412,71.94,1155,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3413,3413,55.3,1200,15,1,581@395#0 395@578#0 578@576#0 576@433#0 433@574#0,19
3414,3414,102.17,1249,8,13,643@365#0,0
3415,3415,69.39,1180,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
3416,3416,10.17,1249,1,9,520@641#0,0
3417,3417,116.77,1249,9,2,620@630#0,0
3418,3418,111.58,1251,9,10,537@456#0,0
3419,3419,5.33,1200,1,15,641@471#0,0
3420,3420,50.25,1250,14,2,536@461#0,0
3421,3421,11.22,1200,10,1,456@483#0 483@28#0 28@520#0,10
3422,3422,33.26,1201,13,1,641@471#0,0
3423,3423,54.21,1240,14,9,409@538#0 538@456#0,26
3424,3424,110.58,1251,9,1,520@641#0,0
3425,3425,38.48,1253,13,15,515@470#0,0
3426,3426,82.7,1254,6,15,581@468#0,0
3427,3427,112.39,1254,9,12,537@456#0,0
3428,3428,76.48,1253,2,9,620@630#0,0
3429,3429,12.23,1255,10,10,537@456#0,0
3430,3430,80.15,1256,6,13,470@515#0,0
3431,3431,106.15,1256,8,6,470@515#0,0
3432,3432,72.67,1257,2,2,19@467#0,1
3433,3433,57.18,1223,15,12,47@365#0 365@511#0,7
3434,3434,105.29,1243,8,2,456@33#0 33@34#0,4
3435,3435,114.67,1244,9,14,456@409#0,0
3436,3436,70.6,1256,2,14,536@461#0,0
3437,3437,60.102,1258,15,15,581@468#0,0
3438,3438,77.22,1258,6,1,450@574#0,0
3439,3439,118.32,1164,9,7,456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,17
3440,3440,107.16,1226,8,7,464@39#0 39@320#0 320@448#0,10
3441,3441,36.21,1260,13,13,643@365#0,0
3442,3442,109.28,1260,8,9,537@456#0,0
3443,3443,119.49,1260,9,8,537@456#0,0
3444,3444,91.14,1260,7,13,465@445#0,0
3445,3445,100.21,1260,8,10,537@456#0,0
3446,3446,120.64,1261,9,9,537@456#0,0
3447,3447,81.28,1159,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
3448,3448,43.21,1164,13,9,471@631#0 631@640#0 640@520#0,6
3449,3449,115.12,1197,9,15,520@641#0 641@471#0,13
3450,3450,87.21,1260,6,9,520@641#0,0
3451,3451,71.96,1180,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3452,3452,62.27,1263,15,6,581@468#0,0
3453,3453,93.48,1101,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
3454,3454,65.32,1200,15,9,471@631#0 631@640#0 640@520#0,6
3455,3455,103.36,1247,8,14,39@571#0,1
3456,3456,66.6,1264,2,1,467@19#0,1
3457,3457,65.31,1163,15,9,471@631#0 631@640#0 640@520#0,6
3458,3458,115.121,1207,9,15,520@641#0 641@471#0,13
3459,3459,101.13,1265,8,12,650@460#0,0
3460,3460,97.2,1242,7,8,617@615#0 615@614#0 614@613#0,6
3461,3461,48.45,1266,14,14,342@499#0,0
3462,3462,104.71,1266,8,15,470@515#0,0
3463,3463,93.49,1124,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
3464,3464,41.13,1265,13,7,465@445#0,0
3465,3465,116.78,1265,9,2,630@620#0,0
3466,3466,14.18,1158,10,13,409@78#0 78@325#0 325@540#0 540@541#0 541@448#0 448@312#0 312@512#0 512@364#0 364@363#0 363@568#0,34
3467,3467,73.23,1200,2,6,516@642#0 642@520#0 520@641#0,6
3468,3468,47.2,1221,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
3469,3469,75.39,1254,2,8,34@33#0 33@537#0 537@456#0,3
3470,3470,88.19,1104,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
3471,3471,9.13,1266,1,8,520@641#0,0
3472,3472,8.11,1132,1,7,520@28#0 28@483#0 483@456#0 456@409#0 409@78#0 78@325#0 325@540#0 540@541#0,30
3473,3473,68.23,1255,2,12,34@33#0 33@537#0 537@456#0,3
3474,3474,60.103,1270,15,15,581@468#0,0
3475,3475,93.51,1170,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
3476,3476,20.24,1271,10,8,537@456#0,0
3477,3477,31.6,1271,12,8,650@460#0,0
3478,3478,86.24,1271,6,8,515@470#0,0
3479,3479,95.14,1073,7,6,649@514#0 514@419#0 419@511#0 511@365#0 365@619#0 619@47#0 47@515#0,32
3480,3480,93.5,1147,7,15,543@415#0 415@408#0 408@611#0 611@417#0 417@418#0 418@66#0 66@529#0 529@607#0 607@601#0,18
3481,3481,82.71,1272,6,15,581@468#0,0
3482,3482,111.59,1272,9,10,537@456#0,0
3483,3483,115.122,1217,9,15,520@641#0 641@471#0,13
3484,3484,43.22,1219,13,9,471@631#0 631@640#0 640@520#0,6
3485,3485,73.24,1253,2,6,516@642#0 642@520#0 520@641#0,6
3486,3486,21.29,1274,10,9,537@456#0,0
3487,3487,113.39,1211,9,13,520@641#0 641@471#0,13
3488,3488,64.4,1275,15,8,470@515#0,0
3489,3489,72.68,1275,2,2,19@467#0,1
3490,3490,96.17,1275,7,7,342@499#0,0
3491,3491,110.59,1274,9,1,520@641#0,0
3492,3492,114.68,1262,9,14,456@409#0,0
3493,3493,37.34,1249,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
3494,3494,67.35,1273,2,10,36@34#0,2
3495,3495,115.123,1227,9,15,520@641#0 641@471#0,13
3496,3496,70.61,1277,2,14,536@461#0,0
3497,3497,38.49,1279,13,15,515@470#0,0
3498,3498,120.65,1279,9,9,537@456#0,0
3499,3499,17.29,1274,10,2,34@36#0,2
3500,3500,37.33,1213,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
3501,3501,76.49,1279,2,9,630@620#0,0
3502,3502,0.21,1282,1,1,564@572#0,0
3503,3503,94.21,1182,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
3504,3504,58.26,1283,15,13,470@515#0,0
3505,3505,60.104,1283,15,15,581@468#0,0
3506,3506,3.14,1230,1,13,641@471#0,0
3507,3507,116.79,1282,9,2,630@620#0,0
3508,3508,104.72,1284,8,15,470@515#0,0
3509,3509,66.61,1285,2,1,467@19#0,1
3510,3510,113.4,1242,9,13,520@641#0 641@471#0,13
3511,3511,15.32,1280,10,14,409@93#0,1
3512,3512,7.1,1286,1,6,564@572#0,0
3513,3513,112.4,1286,9,12,537@456#0,0
3514,3514,119.5,1286,9,8,537@456#0,0
3515,3515,88.2,1162,7,1,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0 456@483#0 483@28#0 28@520#0,21
3516,3516,98.19,1222,7,9,448@325#0 325@78#0 78@409#0 409@538#0 538@456#0,20
3517,3517,16.57,1180,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3518,3518,83.24,1235,6,2,640@520#0 520@516#0 516@23#0,11
3519,3519,5.34,1237,1,15,641@471#0,0
3520,3520,82.72,1290,6,15,581@468#0,0
3521,3521,16.55,1138,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3522,3522,4.18,1179,1,14,467@452#0 452@453#0 453@401#0 401@536#0,5
3523,3523,42.19,1291,13,8,643@365#0,0
3524,3524,16.58,1200,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3525,3525,79.1,1242,6,12,515@47#0 47@365#0 365@511#0,10
3526,3526,63.26,1170,15,7,592@603#0 603@607#0 607@527#0 527@66#0 66@418#0 418@417#0 417@408#0 408@415#0 415@444#0,18
3527,3527,39.27,1172,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3528,3528,94.22,1238,7,2,448@325#0 325@78#0 78@409#0 409@93#0 93@114#0,15
3529,3529,117.29,1289,9,6,520@641#0,0
3530,3530,92.28,1293,7,14,341@498#0,0
3531,3531,16.59,1221,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3532,3532,6.23,1294,1,2,19@467#0,1
3533,3533,48.46,1294,14,14,201@558#0,0
3534,3534,72.69,1294,2,2,467@19#0,1
3535,3535,111.6,1294,9,10,537@456#0,0
3536,3536,60.105,1295,15,15,581@468#0,0
3537,3537,65.33,1238,15,9,471@631#0 631@640#0 640@520#0,6
3538,3538,115.125,1247,9,15,520@641#0 641@471#0,13
3539,3539,13.18,1296,10,12,537@456#0,0
3540,3540,108.27,1296,8,8,643@365#0,0
3541,3541,61.36,1179,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3542,3542,55.31,1240,15,1,411@432#0 432@450#0,13
3543,3543,99.23,1294,8,1,520@641#0,0
3544,3544,110.6,1295,9,1,520@641#0,0
3545,3545,53.22,1278,14,8,409@538#0 538@456#0,26
3546,3546,90.9,1298,7,12,362@363#0,0
3547,3547,74.28,1200,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
3548,3548,61.37,1211,15,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3549,3549,115.124,1237,9,15,520@641#0 641@471#0,13
3550,3550,11.23,1255,10,1,456@483#0 483@28#0 28@520#0,10
3551,3551,33.27,1247,13,1,641@471#0,0
3552,3552,75.4,1286,2,8,34@33#0 33@537#0 537@456#0,3
3553,3553,70.62,1298,2,14,536@461#0,0
3554,3554,116.8,1298,9,2,630@620#0,0
3555,3555,120.66,1300,9,9,537@456#0,0
3556,3556,74.29,1243,2,7,114@93#0 93@409#0 409@78#0 78@325#0 325@540#0 540@541#0,14
3557,3557,47.21,1282,14,13,312@512#0 512@364#0 364@363#0 363@568#0,5
3558,3558,104.73,1301,8,15,515@470#0,0
3559,3559,16.56,1159,10,15,456@455#0 455@462#0 462@575#0 575@460#0 460@464#0 464@511#0 511@365#0 365@619#0 619@47#0,24
3560,3560,103.37,1281,8,14,456@409#0,0
3561,3561,114.69,1281,9,14,456@409#0,0
3562,3562,105.3,1286,8,2,456@33#0 33@34#0,4
3563,3563,45.18,1296,14,10,409@93#0,1
3564,3564,50.26,1300,14,2,536@461#0,0
3565,3565,115.126,1257,9,15,520@641#0 641@471#0,13
3566,3566,84.17,1303,6,6,564@572#0,0
3567,3567,44.21,1240,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
3568,3568,39.28,1215,13,2,471@631#0 631@640#0 640@520#0 520@516#0 516@23#0,20
3569,3569,38.5,1305,13,15,470@515#0,0
3570,3570,109.29,1305,8,9,537@456#0,0
3571,3571,44.2,1181,14,1,461@401#0 401@634#0 634@453#0 453@534#0 534@452#0 452@467#0,27
3572,3572,66.62,1306,2,1,467@19#0,1
3573,3573,59.55,1186,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3574,3574,76.5,1305,2,9,630@620#0,0
3575,3575,60.106,1307,15,15,581@468#0,0
3576,3576,64.41,1307,15,8,470@515#0,0
3577,3577,1.1,1242,1,10,520@28#0 28@483#0 483@456#0,10
3578,3578,82.73,1308,6,15,581@468#0,0
3579,3579,34.18,1200,13,10,513@363#0 363@364#0 364@512#0 512@312#0 312@448#0 448@325#0 325@78#0 78@409#0,33
3580,3580,12.24,1310,10,10,537@456#0,0
3581,3581,30.4,1310,12,7,363@362#0,0
3582,3582,62.28,1310,15,6,581@468#0,0
3583,3583,85.2,1162,6,7,515@47#0 47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,25
3584,3584,51.12,1200,14,6,409@538#0 538@456#0 456@483#0 483@28#0 28@520#0 520@641#0,25
3585,3585,59.56,1208,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3586,3586,27.16,1280,12,15,511@365#0 365@619#0 619@47#0,9
3587,3587,54.22,1299,14,9,409@538#0 538@456#0,26
3588,3588,24.4,1312,12,12,320@39#0,1
3589,3589,119.51,1312,9,8,537@456#0,0
3590,3590,26.12,1313,12,14,320@39#0,1
3591,3591,72.7,1313,2,2,19@467#0,1
3592,3592,71.97,1192,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3593,3593,18.13,1232,10,6,456@483#0 483@28#0 28@520#0 520@641#0,8
3594,3594,114.7,1299,9,14,456@409#0,0
3595,3595,59.57,1229,15,14,47@365#0 365@511#0 511@464#0 464@39#0,8
3596,3596,19.15,1286,10,7,409@78#0 78@325#0 325@540#0 540@541#0,8
3597,3597,77.23,1315,6,1,450@574#0,0
3598,3598,111.61,1315,9,10,537@456#0,0
3599,3599,56.24,1184,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
3600,3600,69.4,1211,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
3601,3601,83.25,1286,6,2,640@520#0 520@516#0 516@23#0,11
3602,3602,67.36,1310,2,10,34@36#0,2
3603,3603,116.81,1314,9,2,620@630#0,0
3604,3604,49.64,1220,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3605,3605,110.61,1315,9,1,520@641#0,0
3606,3606,49.63,1200,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3607,3607,37.35,1286,13,14,513@363#0 363@364#0 364@512#0 512@475#0,5
3608,3608,21.3,1318,10,9,537@456#0,0
3609,3609,46.15,1318,14,12,320@39#0,1
3610,3610,52.15,1318,14,7,341@498#0,0
3611,3611,112.41,1318,9,12,537@456#0,0
3612,3612,49.65,1239,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3613,3613,104.74,1319,8,15,470@515#0,0
3614,3614,120.67,1319,9,9,537@456#0,0
3615,3615,49.62,1181,14,15,39@571#0 571@464#0 464@511#0 511@365#0 365@619#0 619@47#0,25
3616,3616,56.25,1233,15,10,47@365#0 365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,29
3617,3617,36.22,1320,13,13,643@365#0,0
3618,3618,60.107,1320,15,15,581@468#0,0
3619,3619,100.22,1320,8,10,537@456#0,0
3620,3620,70.63,1319,2,14,536@461#0,0
3621,3621,71.98,1205,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3622,3622,35.11,1320,13,12,465@445#0,0
3623,3623,87.22,1320,6,9,520@641#0,0
3624,3624,48.47,1322,14,14,201@558#0,0
3625,3625,102.18,1323,8,13,643@365#0,0
3626,3626,71.1,1229,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3627,3627,34.19,1267,13,10,365@511#0 511@464#0 464@650#0 650@460#0 460@462#0 462@455#0 455@456#0,16
3628,3628,115.127,1267,9,15,520@641#0 641@471#0,13
3629,3629,17.3,1318,10,2,36@34#0,2
3630,3630,86.25,1324,6,8,515@470#0,0
3631,3631,15.33,1320,10,14,409@93#0,1
3632,3632,10.18,1323,1,9,520@641#0,0
3633,3633,71.99,1217,2,15,516@642#0 642@520#0 520@641#0 641@471#0,5
3634,3634,69.41,1241,2,13,516@642#0 642@520#0 520@641#0 641@471#0,5
3635,3635,68.24,1310,2,12,34@33#0 33@537#0 537@456#0,3
3636,3636,20.25,1326,10,8,537@456#0,0
3637,3637,82.74,1326,6,15,581@468#0,0
3638,3638,23.7,1327,12,10,537@456#0,0
3639,3639,66.63,1327,2,1,467@19#0,1
3640,3640,63.27,1215,15,7,47@365#0 365@511#0 511@419#0 419@514#0 514@649#0,28
3641,3641,81.29,1200,6,14,640@520#0 520@28#0 28@483#0 483@456#0 456@409#0,17
